source_artifact,source_csv_row,source_data_artifacts,model_id,mask_id,cell_id,window_hours,polynomial_degree,joint_model_weight,sector,cadence_count,event_count,time_min_btjd,time_max_btjd,mean_residual,centered_rms,uncentered_rms,median_residual,mad_sigma,q01_residual,q05_residual,q95_residual,q99_residual,maximum_absolute_residual,median_flux_error,frozen_sector_jitter,maximum_beta,maximum_beta_timescale_minutes,maximum_absolute_acf_nonzero_lag,acf_at_maximum_absolute_nonzero_lag,maximum_absolute_acf_lag_minutes,branch_periodogram_peak_period_minutes,branch_periodogram_peak_power,pearson_residual_sap_bkg,spearman_residual_sap_bkg,pearson_residual_pos_corr1,spearman_residual_pos_corr1,pearson_residual_pos_corr2,spearman_residual_pos_corr2,pearson_residual_mom_centr1,spearman_residual_mom_centr1,pearson_residual_mom_centr2,spearman_residual_mom_centr2,telemetry_association_diagnostic_only
outputs/faz6r_joint_fits.csv,3,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W20_P1,raw_valid,W20_P1,20,1,0.045454545454545456,99,1196,2,4047.9189431237646,4067.190937413658,1.6530795765024206e-07,0.00052564290731485074,0.00052564293330846707,9.4328155993725717e-06,0.00048861231279401544,-0.0012260467224899417,-0.0008963331447092754,0.00090942892213605653,0.0012288755124050196,0.001841197611980355,0.00045857335400825,0.00025638423324595127,1.4316045900363452,160,0.097211925420333592,-0.097211925420333592,334,331.61699298651536,0.0065804300262811873,-0.012261893275663592,-0.076526120836060571,0.003521654673866198,0.011147205835217477,-0.0017529050622074071,-0.019297982609400563,0.0056772364842925197,0.013984310772032302,-0.00056093993702047531,-0.017513354200350932,True
outputs/faz6r_joint_fits.csv,3,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W20_P1,raw_valid,W20_P1,20,1,0.045454545454545456,100,1644,3,4075.5872520265207,4094.8632035662558,1.3395075969949082e-07,0.00048395032855022075,0.0004839503470880795,-6.9919225683973292e-06,0.00046904927871495116,-0.0011038487833083524,-0.00080431190471407996,0.00079548441114101951,0.0011121420035866913,0.0017320617005518826,0.00046528845313069996,0.00013079413186086163,2.5271985279612763,320,0.098173003502995654,0.098173003502995654,36,331.61699298651536,0.0065804300262811873,-0.010305708668985893,-0.040211550319847439,-0.0043416741294570937,0.006781197942786775,-0.02381883133991897,-0.049333163315413715,-0.0046442529031821538,0.0039311598109614274,-0.024755316964245266,-0.054156865891146037,True
outputs/faz6r_joint_fits.csv,4,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P1,raw_valid,W13_P1,13,1,0.045454545454545456,37,780,2,2314.2516232075118,2324.0140653334611,1.4485123616858533e-07,0.00046391356981833909,0.00046391359243233609,-1.7579318620495401e-05,0.00045176236694454758,-0.0010216716929583607,-0.0007265710809158636,0.00075624510992829564,0.0012058722323512077,0.0020615735797561005,0.0004658997960467,7.9547618685416675e-05,1.0624699269428577,20,0.1447915225977735,0.1447915225977735,318,339.4401616593953,0.0075704190023086803,-0.020904091729466837,-0.076767739065770862,-0.0013823743380641056,0.0016899082042187142,-0.0070255314097296823,-0.0089647267725793227,-0.0037290757681947349,-0.0063083854257081039,-0.0064272139152504659,-0.011137781923729962,True
outputs/faz6r_joint_fits.csv,4,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P1,raw_valid,W13_P1,13,1,0.045454545454545456,63,1128,3,3015.1550357691999,3034.0929139642381,1.610984108063227e-07,0.00049491395932520818,0.00049491398554461134,1.1936363067748164e-05,0.00047302364235609289,-0.0011232630328801914,-0.00081767760233736981,0.00081754503924874068,0.0011564159131049591,0.0020041973175151623,0.00046871695101934996,0.00015419795240863168,1.0699113082260401,40,0.12235642409295924,-0.12235642409295924,288,339.4401616593953,0.0075704190023086803,-0.0038221177479414426,-0.075846735260971743,0.0045266211225333383,-0.00059431121711128027,-0.033985751727342042,-0.035021202718618069,0.0043308131191602739,-0.0010520132930000119,-0.030640363776231146,-0.032170411822841853,True
outputs/faz6r_joint_fits.csv,4,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P1,raw_valid,W13_P1,13,1,0.045454545454545456,64,1160,3,3042.8221322601962,3061.8066968319058,1.566821456417683e-07,0.00046151462765838593,0.00046151465425482794,-2.1794193863352782e-05,0.00045783908599489863,-0.0010309726558837943,-0.00071778756673343894,0.00076987349006754418,0.001112261836396662,0.0019812060714909075,0.00046106198259079998,7.8946487948413485e-05,1.100387082304062,20,0.11829593929155648,-0.11829593929155648,286,339.4401616593953,0.0075704190023086803,-0.010659749487349567,-0.026889168318775088,0.0012954648636251595,0.013044940298476481,0.00028725551583174363,0.0069995618667046148,0.0010765272415552097,0.013511019102350292,0.0012450201574390047,0.0090262070441593616,True
outputs/faz6r_joint_fits.csv,4,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P1,raw_valid,W13_P1,13,1,0.045454545454545456,90,1170,3,3752.9474815095919,3771.9338266082968,1.5264891246586246e-07,0.00047427478517560553,0.00047427480974120611,1.951845725802677e-05,0.00047493698106061547,-0.0011066967883006623,-0.00078789382551643159,0.00078727182392031531,0.0011317476068522267,0.001804670746099965,0.0004685504215797,9.3802801698182077e-05,1.2642305232704132,80,0.10314710104441101,-0.10314710104441101,238,339.4401616593953,0.0075704190023086803,-0.051524140091481783,-0.1487898974980269,-0.0075172803781580156,0.0023803483019977445,0.00084432045151464324,0.021140834105851977,-0.0065382948643215033,0.0051200758176218018,0.0025736268634366905,0.026184977667154219,True
outputs/faz6r_joint_fits.csv,4,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P1,raw_valid,W13_P1,13,1,0.045454545454545456,99,780,2,4048.0647856823448,4067.0506515873176,1.7519314581200567e-07,0.00051692185717897769,0.00051692188686686667,2.6521399845670949e-05,0.00049791688127500137,-0.0011951086875422836,-0.00090786980942707772,0.00089964931224581469,0.001129035625678517,0.0015151874243612561,0.00045853574446655003,0.00023731094706639199,1.0263230544420117,80,0.12389706069710878,0.12389706069710878,134,339.4401616593953,0.0075704190023086803,-0.014774488250656033,-0.095157771527690171,0.0021238488122762322,0.0067802417618903184,-0.0061145932700800024,-0.025722719667647255,0.0036612117347265241,0.010642130474345847,-0.0045553588414154302,-0.025251950674576289,True
outputs/faz6r_joint_fits.csv,4,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P1,raw_valid,W13_P1,13,1,0.045454545454545456,100,1063,3,4075.7330937168072,4094.7173641370696,1.8786796167960647e-07,0.00048277637578116338,0.00048277641233470184,-9.0659758466007326e-06,0.00047791604452110392,-0.0011541767401625489,-0.0008307030260420044,0.0007743401220761325,0.0010528474858661971,0.001688072482448932,0.00046525994054429998,0.00012681440397127467,1.2850629451034556,320,0.10326235732816171,-0.10326235732816171,334,339.4401616593953,0.0075704190023086803,-0.0010089319676610897,-0.048636687427858719,0.0029869391769864907,0.012552368052807373,-0.0064013405150894487,-0.01813991545664231,0.0022632914977019272,0.0088369072305266912,-0.006716677279980203,-0.022823823354486159,True
outputs/faz6r_joint_fits.csv,5,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P2,raw_valid,W13_P2,13,2,0.045454545454545456,37,780,2,2314.2516232075118,2324.0140653334611,1.5177591557634272e-07,0.00046371828131461945,0.00046371830615289823,-1.7054674680884257e-05,0.00044908892570925561,-0.0010370261847114472,-0.00073835400142566144,0.00075097039577490796,0.0012173858250923379,0.00209942656249377,0.0004658997960467,7.8660444791091676e-05,1.0563938171452065,20,0.14610113832613736,0.14610113832613736,318,331.21583317400138,0.0061682414311933454,-0.019581021680709305,-0.07640554001571552,-0.0016534579114787827,0.00070191790888241739,-0.0070496358677482971,-0.0081274219975290881,-0.0043577855288132617,-0.0079031637512174124,-0.0064555502825029186,-0.010291778409083007,True
outputs/faz6r_joint_fits.csv,5,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P2,raw_valid,W13_P2,13,2,0.045454545454545456,63,1128,3,3015.1550357691999,3034.0929139642381,1.5640554201738449e-07,0.00049151822651093949,0.00049151825139576741,1.2450766272065878e-05,0.00048178968309854463,-0.0011104878736961517,-0.00083832454119802551,0.00079789320507792517,0.0012326756277901123,0.0019474941127031718,0.00046871695101934996,0.00014469719451403587,1.0004216219817517,20,0.12217127022086498,-0.12217127022086498,152,331.21583317400138,0.0061682414311933454,-0.0035237394040661301,-0.080348286174807798,0.0031303518454978813,-0.0029075782932413926,-0.033703260344628713,-0.037496705168778559,0.0033304296367832032,-0.0027793300762628333,-0.031605014068772079,-0.034577463386216797,True
outputs/faz6r_joint_fits.csv,5,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P2,raw_valid,W13_P2,13,2,0.045454545454545456,64,1160,3,3042.8221322601962,3061.8066968319058,1.5711316221828973e-07,0.0004594068539034751,0.00045940688076914418,-1.9700668558489946e-05,0.00044416979207341495,-0.0010228878076644105,-0.00072330953783031609,0.00076525513584044583,0.0011464595375542601,0.0019741918603627638,0.00046106198259079998,7.4385906788387881e-05,1.1122642747014484,320,0.10828913336873333,-0.10828913336873333,286,331.21583317400138,0.0061682414311933454,-0.011315555759913299,-0.031512074250009202,0.0019428299781018366,0.013192563311952522,0.00022858679687575321,0.0060533507817861704,0.001188775727391779,0.013287308964388657,0.0011564369927963588,0.0074420311364473465,True
outputs/faz6r_joint_fits.csv,5,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P2,raw_valid,W13_P2,13,2,0.045454545454545456,90,1170,3,3752.9474815095919,3771.9338266082968,1.4930528050020417e-07,0.00047260017924530804,0.00047260020282979571,1.402198956156999e-05,0.0004737761870788938,-0.0010846104819134423,-0.00078478068685383423,0.00077969606738397077,0.0011154147057158674,0.0017765206592643083,0.0004685504215797,8.9386976215060247e-05,1.1901185841626829,80,0.10167876817982405,-0.10167876817982405,238,331.21583317400138,0.0061682414311933454,-0.076511906508728814,-0.15451292849894169,-0.0078867121716256813,0.0013878381505211537,0.00059236927691785684,0.019329848481451337,-0.007134254156698501,0.0039236136261555964,0.0022247633767562159,0.024172482542165037,True
outputs/faz6r_joint_fits.csv,5,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P2,raw_valid,W13_P2,13,2,0.045454545454545456,99,780,2,4048.0647856823448,4067.0506515873176,1.7620944344460596e-07,0.00051645047988828558,0.00051645050994902539,1.5838613738183877e-05,0.00049834788507227264,-0.0012044373242194337,-0.00090813475427917233,0.00091137528894950502,0.0011271082782829951,0.0015336003011697332,0.00045853574446655003,0.00023740852126490373,0.99452672011785614,80,0.12269265589165154,0.12269265589165154,134,331.21583317400138,0.0061682414311933454,-0.014739416584103902,-0.093578557360934303,0.0021916411794654493,0.0080267921342610828,-0.006292562219200333,-0.027693035959321734,0.0037665722568763771,0.011975592434468928,-0.0047311601307338455,-0.027198800584687148,True
outputs/faz6r_joint_fits.csv,5,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W13_P2,raw_valid,W13_P2,13,2,0.045454545454545456,100,1063,3,4075.7330937168072,4094.7173641370696,1.72190880345025e-07,0.0004785234180750737,0.00047852344905547842,-9.4888907021644102e-06,0.00047043164298186176,-0.0011166995319744351,-0.00080328205863322143,0.00077472618661589114,0.0010620896533913536,0.0016474913689998316,0.00046525994054429998,0.00011395959726958817,0.96694392022529319,20,0.099378429335531149,-0.099378429335531149,334,331.21583317400138,0.0061682414311933454,-0.0020557886147769132,-0.046109317087936148,0.001192178829111316,0.010062986124206832,-0.0083647652606833323,-0.018456340637936667,0.0004376683903294652,0.0063741396637790899,-0.0086209715787356825,-0.022593605128307805,True
outputs/faz6r_joint_fits.csv,6,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W26_P2,raw_valid,W26_P2,26,2,0.045454545454545456,37,1560,2,2313.9807897940468,2324.2848960328065,1.5751244795229222e-07,0.0004669478741998167,0.00046694790076613377,-5.3813978680765872e-07,0.00045278856388893606,-0.0010453731419305487,-0.00073428307010855477,0.00076663611667026601,0.0012005531809317239,0.0020583705448742867,0.00046583624547409999,7.7481657692975546e-05,1.3845759621909703,80,0.075983145751030601,0.075983145751030601,58,315.56157645442863,0.0037082229852477126,-0.0095647071584572425,-0.080959292801256383,-0.0066218090078440078,-0.0074670224887249132,-0.0036994899861671256,-0.012650865914932249,-0.0078362073409004116,-0.011398489992046283,-0.0050591374640412169,-0.01547762735830285,True
outputs/faz6r_joint_fits.csv,6,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W26_P2,raw_valid,W26_P2,26,2,0.045454545454545456,63,2169,3,3014.8841944908163,3034.4109727803821,1.5538343763026153e-07,0.00048647969453635942,0.00048647971935138494,6.1568327839348704e-06,0.0004892198369425483,-0.0011028330406052315,-0.00077224538056130498,0.00081718584045610554,0.0011642485434756578,0.0023271085897264001,0.00046875251917050001,0.00012698820207647868,1.472914394844151,80,0.08756059216171215,-0.08756059216171215,152,315.56157645442863,0.0037082229852477126,-0.0023880971707396577,-0.074588235883979115,0.0065830051929895231,-0.00014838962279520876,-0.032070263069260946,-0.033453055910370566,0.0072091234846425852,0.00048964706523750329,-0.031365725450757692,-0.03253748148319581,True
outputs/faz6r_joint_fits.csv,6,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W26_P2,raw_valid,W26_P2,26,2,0.045454545454545456,64,2324,3,3042.5512984901775,3062.0775252698422,1.6003653551663149e-07,0.0004724138463495836,0.00047241387345684578,-2.065523127941726e-05,0.00046079254542760181,-0.0010292428636034746,-0.00073332483645270044,0.00078013947305075862,0.0011549975581033006,0.0023336578209523294,0.00046110885016125,0.00010827621877129075,1.0829506680470773,40,0.06998126287404266,0.06998126287404266,2,315.56157645442863,0.0037082229852477126,-0.013433955690399646,-0.029751178304595154,-0.0029418064346933026,0.0093773430132009315,0.0014406387119732845,0.018733238378526657,-0.0029396198405806308,0.010528290299850959,-7.5354406195696406e-05,0.017533144295303543,True
outputs/faz6r_joint_fits.csv,6,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W26_P2,raw_valid,W26_P2,26,2,0.045454545454545456,90,2283,3,3752.676642313615,3772.2046603217191,1.5415291316924837e-07,0.00048096061124093444,0.00048096063594474549,7.5932636905071398e-06,0.00047435915062356808,-0.001128275371994973,-0.00081270208383751614,0.00080090794717812273,0.0010910438816056516,0.0018648526068010937,0.00046862540705500002,0.00011357786555222661,1.5124307901378646,360,0.078021776197868029,0.078021776197868029,6,315.56157645442863,0.0037082229852477126,-0.024038012578101443,-0.12560570445169453,0.0011048703779086898,0.0061567412146422279,-0.00086258783571369611,0.0059390576162533931,-0.00084102431436607105,0.004678695247179683,1.0818445947462358e-05,0.0075534579959582104,True
outputs/faz6r_joint_fits.csv,6,data/toi3492_faz4_reductions_120s.csv.gz;data/toi3492_cadence_ledger_120s.csv.gz;outputs/faz2_transit_inventory.json;data/faz5_preregistered_grid.json,raw_valid::W26_P2,raw_valid,W26_P2,26,2,0.045454545454545456,99,1466,2,4047.793935203295,4067.190937413658,1.7823987220765955e-07,0.00052366019069915125,0.00052366022103318428,3.8932571995003431e-07,0.00049742363645327939,-0.0011879627022988084,-0.00088200765738524994,0.00089462705809308378,0.0012145116904176555,0.0023881742552381833,0.00045862954158645001,0.00025273193012796024,1.2956241161077806,80,0.096229260502892044,-0.096229260502892044,334,315.56157645442863,0.0037082229852477126,-0.013214109718863025,-0.079030458523666677,0.0040626520131599583,0.0067476102468814131,-0.00059786553346777359,-0.014047173215808261,0.006677838666467613,0.010723945081204431,0.00072089065197598911,-0.011091544107393608,True
