source_id,ra,dec,separation_arcsec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,astrometric_excess_noise,duplicated_source,non_single_star,is_target_match,delta_g_mag,flux_ratio_vs_target,max_depth_if_fully_eclipsed_ppm,max_depth_if_50pct_eclipsed_ppm,can_mimic_full_eclipse,can_mimic_50pct_eclipse,delta_ra_arcsec,delta_dec_arcsec
5347362037331313536,166.64853435453264,-53.73991857793365,38.143522061919384,-0.23297269191274245,0.5557441,-6.720888677304266,0.71227217,-0.39584446625216807,0.68839675,20.241512,20.755014,19.647173,0.9633946,0.0,False,0,False,11.411384,2.7255004e-05,27.254261016845703,13.627130508422852,False,False,25.264528541279688,-28.578880561141773
5347373788358643840,166.6185059024896,-53.73438096687086,39.637676276764104,0.08445986825252008,0.6475311,-6.441754258193849,0.8161684,-0.33538067764264956,0.6407989,20.337605,20.673649,19.892431,1.0130678,0.7506153,False,0,False,11.507476,2.4946487e-05,24.945863723754883,12.472931861877441,False,False,-38.684895005390594,-8.643480735091202
5347362037331654528,166.64092294567507,-53.74276578120328,39.87041214645506,-1.3716305464748897,0.7712277,-6.044983230229881,1.1187717,3.9785816198356034,1.0264897,20.546076,21.02057,20.38018,1.0796443,2.258476,False,0,False,11.715947,2.0588326e-05,20.587902069091797,10.293951034545898,False,False,9.055061329250337,-38.82881233181479
5347362071704262528,166.65539707443182,-53.73120901771967,39.97640083174361,-0.23261788303594472,0.25564763,-3.904998488756636,0.31277138,2.063964743218715,0.2596553,19.179525,19.825745,18.13906,1.160033,1.2298106,False,0,False,10.349397,7.2483876e-05,72.47862243652344,36.23931121826172,False,False,39.87956700165223,2.7755362091852476
5347362071689451520,166.6554431200891,-53.72969786807458,40.81414870953498,-0.015338714698345114,0.4607965,-5.177298999473591,0.6145339,2.5497076243634478,0.5315798,20.1735,20.765558,19.467432,0.9796065,0.0,False,0,False,11.343371,2.9016916e-05,29.016075134277344,14.508037567138672,False,False,39.9776271093128,8.215674931508943
5347373788358632448,166.61901321091966,-53.736805033223625,41.420507388282,0.4526129946215904,0.15550509,-5.2562214140750605,0.18576531,2.203599252995911,0.15767202,18.66833,19.158216,18.04684,1.0366454,0.24217641,False,0,False,9.838201,0.00011606992,116.05644226074219,58.028221130371094,False,False,-37.60451691543297,-17.37011960505015
5347362033029671296,166.6473391123168,-53.74169021185269,41.68949360503435,0.40449100208513494,0.16213077,-5.037358484420129,0.19852711,2.662180415955758,0.16568746,18.760084,19.291323,18.152817,1.0021968,0.0,False,0,False,9.9299555,0.000106663974,106.65259552001953,53.326297760009766,False,False,22.719107598790266,-34.95676266969099
5347362037328129280,166.6421575353718,-53.74310864223311,41.73175230565553,-0.8943548287700003,0.34577608,-6.057413315553683,0.4696866,0.36246332270338966,0.3885812,19.805721,20.295584,19.36107,1.0098693,0.0,False,0,False,10.975593,4.071577e-05,40.714111328125,20.3570556640625,False,False,11.684277757382096,-40.06311203919779
5347362449661386240,166.64104965098116,-53.720583293393936,42.07476498052185,0.5427223831975082,0.0592226,-10.337734828438565,0.071173094,1.6469599123886773,0.058799345,16.94749,17.381363,16.352,1.0156138,0.0,False,0,False,8.117362,0.0005663111,565.9906005859375,282.99530029296875,False,False,9.324896460044439,41.02814378182984
5347373818419994112,166.62985811895368,-53.720899737679055,42.44633729710897,0.24795144879886488,0.11006108,-5.772644147683968,0.1326315,2.4295615990840638,0.108298525,18.095617,18.491716,17.513073,0.9890554,0.0,False,0,False,9.265489,0.00019670003,196.66134643554688,98.33067321777344,False,False,-14.50890025833885,39.8889443554026
