record_type,source_artifact,source_csv_row,comparator_source_artifact,comparator_source_csv_row,kernel_id,held_sector,absolute_interaction_rank_within_kernel,raw_kernel_log_predictive_density,reference_kernel_log_predictive_density,combined_kernel_log_predictive_density,raw_k0_log_predictive_density,reference_k0_log_predictive_density,combined_k0_log_predictive_density,raw_kernel_gain_vs_k0,reference_kernel_gain_vs_k0,combined_kernel_gain_vs_k0,mask_interaction,boundary_fold_count,held_sector_raw_only_cadence_count,training_sectors_raw_only_cadence_count,held_sector_screening_eligible_any_raw_branch_count,training_sectors_screening_eligible_any_raw_branch_count,cadence_effect_attribution_supported,attribution_limit,sector,cadenceno,time_btjd,quality,exclusion_reason,pdcsap_flux,pdcsap_flux_err,nearest_used_event_id,nearest_used_event_distance_hours,inside_inner_transit_mask,inside_w13,inside_w16,inside_w20,inside_w26,inside_w32,screening_oot_eligible_w13,screening_oot_eligible_w16,screening_oot_eligible_w20,screening_oot_eligible_w26,screening_oot_eligible_w32,joint_raw_branch_cells,screening_raw_branch_cells,potential_screening_training_held_sectors,sap_bkg,sap_bkg_err,pos_corr1,pos_corr2,mom_centr1,mom_centr2,camera,ccd
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,41,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,90,1827333,3765.42129227582,0,post_quality_clip_or_filter,65972.609375,30.869213104248047,S090-E157,71.53566181491988,False,False,False,False,False,False,False,False,False,False,False,,,,3898.809326171875,8.457408905029297,-0.0032338299788534,-0.0311376750469207,1203.3608295821712,399.21041297242726,2,2
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,42,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,90,1830681,3770.07132208196,0,post_quality_clip_or_filter,65969.0625,30.862586975097656,S090-E158,38.20163323772431,False,False,False,False,False,False,False,False,False,False,False,,,,3906.2900390625,8.45748996734619,-0.0248309262096881,-0.061352789402008,1203.3420987642364,399.1838416502108,2,2
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,43,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2030686,4047.8522722343287,0,post_quality_clip_or_filter,67432.7109375,30.93233299255371,S099-E188,11.599141580882131,False,False,False,False,True,True,False,False,False,True,True,W26_P1;W26_P2,W26_P1;W26_P2,37;63;64;90;100,3065.51953125,6.270180702209473,-0.0084396423771977,-0.048410315066576,1634.1934271053087,1812.3803929103797,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,44,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2031370,4048.802332077614,0,post_quality_clip_or_filter,67468.4453125,30.936084747314453,S099-E188,11.202294657970924,False,False,False,False,True,True,False,False,False,True,True,W26_P1;W26_P2,W26_P1;W26_P2,37;63;64;90;100,3045.27490234375,6.261188983917236,-0.0103721972554922,-0.0494585186243057,1634.189860267522,1812.379990591044,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,45,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2033387,4051.603893751064,0,post_quality_clip_or_filter,67449.3671875,30.9056396484375,S099-E188,78.43977482075206,False,False,False,False,False,False,False,False,False,False,False,,,,3007.470458984375,6.231750011444092,-0.0158258210867643,-0.0432386510074138,1634.1868230648868,1812.3857645880487,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,46,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2034288,4052.855358407012,0,post_quality_clip_or_filter,67436.1015625,30.920394897460938,S099-E188,108.4749265635146,False,False,False,False,False,False,False,False,False,False,False,,,,2993.619140625,6.236069202423096,0.0414284691214561,0.0043718805536627,1634.2318039922793,1812.4278169078027,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,47,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2044527,4067.077041991529,0,post_quality_clip_or_filter,67460.734375,30.869211196899407,S099-E190,7.1193117919319775,False,False,True,True,True,True,False,True,True,True,True,W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,37;63;64;90;100,2877.691650390625,6.145823955535889,-0.0191624127328395,-0.0257191713899374,1634.181659436408,1812.4005572263336,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,48,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2044538,4067.092320646207,0,post_quality_clip_or_filter,67430.2421875,30.864107131958008,S099-E190,7.485999504209758,False,False,True,True,True,True,False,True,True,True,True,W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,37;63;64;90;100,2876.714111328125,6.147939682006836,-0.0166145954281091,-0.0271557848900556,1634.1843125210737,1812.399573092144,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,49,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2044559,4067.1214889866383,0,post_quality_clip_or_filter,67445.796875,30.86956787109375,S099-E190,8.186039674557833,False,False,False,True,True,True,False,False,True,True,True,W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,37;63;64;90;100,2873.704833984375,6.148106575012207,-0.0202956907451152,-0.0243996661156415,1634.1807358532917,1812.4022175312227,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,50,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2045178,4067.9812602734014,0,post_quality_clip_or_filter,67431.0546875,30.844707489013672,S099-E190,28.820550556873055,False,False,False,False,False,False,False,False,False,False,False,,,,2862.115234375,6.137675762176514,-0.0870187580585479,-0.0563906393945217,1634.1308901467276,1812.3746018773627,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,51,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,99,2046787,4070.2161075015415,0,post_quality_clip_or_filter,67440.671875,30.84316062927246,S099-E190,82.4568840322354,False,False,False,False,False,False,False,False,False,False,False,,,,2854.78955078125,6.13300895690918,-0.0738565921783447,-0.050439216196537,1634.1394267821076,1812.3806399433568,3,3
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,52,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2057475,4085.0613551685,0,post_quality_clip_or_filter,64958.52734375,30.371240615844727,S100-E192,3.9331927607599937,True,True,True,True,True,True,False,False,False,False,False,W13_P0;W13_P1;W13_P2;W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,,,4320.46240234375,7.048046112060546,0.0048142541199922,0.0047517693601548,696.9001273531675,398.5846537466157,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,53,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2057679,4085.344701930601,0,post_quality_clip_or_filter,64951.31640625,30.59451484680176,S100-E192,2.867129529658996,True,True,True,True,True,True,False,False,False,False,False,W13_P0;W13_P1;W13_P2;W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,,,4893.9990234375,7.397479534149171,0.002129960572347,0.0108602130785584,696.8972255296388,398.58938003842695,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,54,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2057894,4085.643327162511,0,post_quality_clip_or_filter,64981.53515625,31.02094078063965,S100-E192,10.03413509550228,False,False,False,False,True,True,False,False,False,True,True,W26_P1;W26_P2,W26_P1;W26_P2,37;63;64;90;99,6018.955078125,8.03728199005127,0.0025415711570531,-0.004899441730231,696.8978612458918,398.5743475721506,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,55,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2057919,4085.678051025451,0,post_quality_clip_or_filter,64947.765625,31.08110809326172,S100-E192,10.867507806065989,False,False,False,False,True,True,False,False,False,True,True,W26_P1;W26_P2,W26_P1;W26_P2,37;63;64;90;99,6188.31884765625,8.132928848266602,-0.0006641092477366,-0.0014066937146708,696.8954375516976,398.57947245908287,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,56,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2061217,4090.2588315351127,0,post_quality_clip_or_filter,64953.96484375,30.124538421630856,S100-E193,100.53177036206398,False,False,False,False,False,False,False,False,False,False,False,,,,3683.594482421875,6.638742923736572,-0.0087946038693189,0.0482739731669425,696.8872947766332,398.6228521088629,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,57,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2063559,4093.51175720181,0,post_quality_clip_or_filter,65024.63671875,30.090038299560547,S100-E193,22.461554361332677,False,False,False,False,False,False,False,False,False,False,False,,,,3703.312744140625,6.647430419921875,-0.0245875585824251,0.0304345116019248,696.8733053064918,398.6069433209514,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,58,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2064375,4094.645138886387,0,post_quality_clip_or_filter,64959.5078125,30.111501693725582,S100-E193,4.739606068520516,False,True,True,True,True,True,True,True,True,True,True,W13_P0;W13_P1;W13_P2;W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,W13_P0;W13_P1;W13_P2;W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,37;63;64;90;99,3671.99560546875,6.631490707397461,-0.050833337008953,0.0035791497211903,696.8500056897622,398.58295286800455,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,59,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2064438,4094.732642554516,0,post_quality_clip_or_filter,64966.95703125,30.11058235168457,S100-E193,6.839694103618967,False,False,True,True,True,True,False,True,True,True,True,W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,W16_P0;W16_P1;W16_P2;W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,37;63;64;90;99,3663.438720703125,6.629601001739502,-0.0535994879901409,-0.0021639990154653,696.8479182891825,398.5786893883996,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,60,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2064530,4094.8604256726617,0,post_quality_clip_or_filter,64973.19921875,30.111013412475582,S100-E193,9.906488939112023,False,False,False,True,True,True,False,False,True,True,True,W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,W20_P0;W20_P1;W20_P2;W26_P1;W26_P2,37;63;64;90;99,3666.799560546875,6.631666660308838,-0.0598432533442974,-0.003755742451176,696.8433819939102,398.5781054006744,2,1
raw_only_cadence,outputs/faz5b_cadence_lineage.csv,61,data/toi3492_cadence_ledger_120s.csv.gz,,,,,,,,,,,,,,,,,,,,False,This cadence has no saved pointwise predictive contribution; only eligibility and telemetry are reported.,100,2066434,4097.504976358605,0,post_quality_clip_or_filter,64953.7890625,30.116607666015625,S100-E193,73.37570540174782,False,False,False,False,False,False,False,False,False,False,False,,,,3679.677001953125,6.636963367462158,-0.0675971657037734,-0.021227903664112,696.8358995317049,398.5624793273648,2,1
